problem,seed,n,k,r,x_rank,class_sizes,q_pairs,status,timeout,memory_limited,error
pm_css,94,11,10,1,0,7 4,0.5371900826446281,success,False,False,
pm_css,89,12,0,12,11,8 4,0.5555555555555556,success,False,False,
pm_css,773,12,0,12,10,7 3 2,0.4305555555555556,success,False,False,
pm_css,654,12,0,12,4,5 4 1 1 1,0.3055555555555556,success,False,False,
pm_css,438,12,0,12,12,12,1.0,success,False,False,
pm_css,433,12,0,12,3,8 3 1,0.5138888888888888,success,False,False,
pm_css,858,12,0,12,2,6 3 2 1,0.3472222222222222,success,False,False,
pm_css,85,12,0,12,9,5 2 2 2 1,0.2638888888888889,success,False,False,
pm_css,697,12,0,12,9,6 4 2,0.3888888888888889,success,False,False,
pm_css,201,12,0,12,3,8 3 1,0.5138888888888888,success,False,False,
pm_css,94,12,0,12,0,12,1.0,success,False,False,
pm_css,89,12,2,10,9,4 4 2 2,0.2777777777777778,success,False,False,
pm_css,773,12,2,10,9,4 3 2 2 1,0.2361111111111111,success,False,False,
pm_css,654,12,2,10,3,2 2 2 2 1 1 1 1,0.1388888888888889,success,False,False,
pm_css,438,12,2,10,10,6 3 3,0.375,success,False,False,
pm_css,433,12,2,10,2,4 2 2 1 1 1 1,0.19444444444444445,success,False,False,
pm_css,858,12,2,10,1,7 3 2,0.4305555555555556,success,False,False,
pm_css,85,12,2,10,7,7 2 1 1 1,0.3888888888888889,success,False,False,
pm_css,697,12,2,10,8,3 2 2 2 1 1 1,0.16666666666666666,success,False,False,
pm_css,201,12,2,10,3,3 2 2 2 2 1,0.18055555555555555,success,False,False,
pm_css,94,12,2,10,0,6 5 1,0.4305555555555556,success,False,False,
pm_css,89,12,4,8,7,7 3 2,0.4305555555555556,success,False,False,
pm_css,773,12,4,8,7,4 3 2 2 1,0.2361111111111111,success,False,False,
pm_css,654,12,4,8,2,3 3 2 2 1 1,0.19444444444444445,success,False,False,
pm_css,438,12,4,8,8,8 3 1,0.5138888888888888,success,False,False,
pm_css,433,12,4,8,2,4 2 2 2 1 1,0.20833333333333334,success,False,False,
pm_css,858,12,4,8,1,6 4 1 1,0.375,success,False,False,
pm_css,85,12,4,8,6,4 3 2 1 1 1,0.2222222222222222,success,False,False,
pm_css,697,12,4,8,6,6 2 2 1 1,0.3194444444444444,success,False,False,
pm_css,201,12,4,8,2,6 2 2 1 1,0.3194444444444444,success,False,False,
pm_css,94,12,4,8,0,6 5 1,0.4305555555555556,success,False,False,
pm_css,89,12,6,6,6,6 3 2 1,0.3472222222222222,success,False,False,
pm_css,773,12,6,6,5,4 4 2 2,0.2777777777777778,success,False,False,
pm_css,654,12,6,6,2,3 2 2 2 1 1 1,0.16666666666666666,success,False,False,
pm_css,438,12,6,6,6,8 2 2,0.5,success,False,False,
pm_css,433,12,6,6,1,4 4 2 2,0.2777777777777778,success,False,False,
pm_css,858,12,6,6,1,7 5,0.5138888888888888,success,False,False,
pm_css,85,12,6,6,4,5 3 2 1 1,0.2777777777777778,success,False,False,
pm_css,697,12,6,6,5,6 4 2,0.3888888888888889,success,False,False,
pm_css,201,12,6,6,2,4 3 2 1 1 1,0.2222222222222222,success,False,False,
pm_css,94,12,6,6,0,5 4 2 1,0.3194444444444444,success,False,False,
pm_css,89,12,8,4,4,8 4,0.5555555555555556,success,False,False,
pm_css,773,12,8,4,4,4 4 2 2,0.2777777777777778,success,False,False,
pm_css,654,12,8,4,1,5 5 1 1,0.3611111111111111,success,False,False,
pm_css,438,12,8,4,4,8 2 2,0.5,success,False,False,
pm_css,433,12,8,4,1,3 3 3 2 1,0.2222222222222222,success,False,False,
pm_css,858,12,8,4,0,6 4 1 1,0.375,success,False,False,
pm_css,85,12,8,4,3,3 3 2 2 1 1,0.19444444444444445,success,False,False,
pm_css,697,12,8,4,3,6 4 2,0.3888888888888889,success,False,False,
pm_css,201,12,8,4,1,4 3 3 1 1,0.25,success,False,False,
pm_css,94,12,8,4,0,9 1 1 1,0.5833333333333334,success,False,False,
pm_css,89,12,10,2,2,6 6,0.5,success,False,False,
pm_css,773,12,10,2,2,4 4 4,0.3333333333333333,success,False,False,
pm_css,654,12,10,2,0,5 3 3 1,0.3055555555555556,success,False,False,
pm_css,438,12,10,2,2,10 2,0.7222222222222222,success,False,False,
pm_css,433,12,10,2,0,8 4,0.5555555555555556,success,False,False,
pm_css,858,12,10,2,0,10 2,0.7222222222222222,success,False,False,
pm_css,85,12,10,2,2,8 4,0.5555555555555556,success,False,False,
pm_css,697,12,10,2,2,10 2,0.7222222222222222,success,False,False,
pm_css,201,12,10,2,0,10 2,0.7222222222222222,success,False,False,
pm_css,94,12,10,2,0,7 3 2,0.4305555555555556,success,False,False,
pm_css,89,13,0,13,12,9 4,0.5739644970414202,success,False,False,
pm_css,773,13,0,13,11,6 4 3,0.3609467455621302,success,False,False,
pm_css,654,13,0,13,4,6 4 1 1 1,0.3254437869822485,success,False,False,
pm_css,438,13,0,13,12,11 2,0.7396449704142012,success,False,False,
pm_css,433,13,0,13,3,4 4 4 1,0.28994082840236685,success,False,False,
pm_css,858,13,0,13,2,6 6 1,0.4319526627218935,success,False,False,
pm_css,85,13,0,13,9,6 3 2 1 1,0.30177514792899407,success,False,False,
pm_css,697,13,0,13,10,6 5 2,0.38461538461538464,success,False,False,
pm_css,201,13,0,13,4,5 2 2 1 1 1 1,0.21893491124260356,success,False,False,
pm_css,94,13,0,13,0,13,1.0,success,False,False,
pm_css,89,13,2,11,10,6 3 3 1,0.3254437869822485,success,False,False,
pm_css,773,13,2,11,10,10 3,0.6449704142011834,success,False,False,
pm_css,654,13,2,11,3,4 3 3 2 1,0.23076923076923078,success,False,False,
pm_css,438,13,2,11,11,11 2,0.7396449704142012,success,False,False,
pm_css,433,13,2,11,3,4 3 2 2 1 1,0.20710059171597633,success,False,False,
pm_css,858,13,2,11,1,10 3,0.6449704142011834,success,False,False,
pm_css,85,13,2,11,8,3 3 3 1 1 1 1,0.1834319526627219,success,False,False,
pm_css,697,13,2,11,9,6 4 3,0.3609467455621302,success,False,False,
pm_css,201,13,2,11,3,8 2 1 1 1,0.42011834319526625,success,False,False,
pm_css,94,13,2,11,0,6 4 3,0.3609467455621302,success,False,False,
pm_css,89,13,4,9,8,3 2 2 2 1 1 1 1,0.14792899408284024,success,False,False,
pm_css,773,13,4,9,8,5 4 2 1 1,0.2781065088757396,success,False,False,
pm_css,654,13,4,9,3,4 2 2 2 1 1 1,0.1834319526627219,success,False,False,
pm_css,438,13,4,9,9,6 5 2,0.38461538461538464,success,False,False,
pm_css,433,13,4,9,2,6 3 2 1 1,0.30177514792899407,success,False,False,
pm_css,858,13,4,9,1,8 3 1 1,0.4437869822485207,success,False,False,
pm_css,85,13,4,9,7,4 3 3 1 1 1,0.21893491124260356,success,False,False,
pm_css,697,13,4,9,7,6 5 2,0.38461538461538464,success,False,False,
pm_css,201,13,4,9,2,4 2 2 2 1 1 1,0.1834319526627219,success,False,False,
pm_css,94,13,4,9,0,6 4 2 1,0.33727810650887574,success,False,False,
pm_css,89,13,6,7,6,6 5 1 1,0.3727810650887574,success,False,False,
pm_css,773,13,6,7,6,8 4 1,0.47928994082840237,success,False,False,
pm_css,654,13,6,7,2,5 3 3 1 1,0.26627218934911245,success,False,False,
pm_css,438,13,6,7,7,7 4 2,0.40828402366863903,success,False,False,
pm_css,433,13,6,7,2,7 2 1 1 1 1,0.33727810650887574,success,False,False,
pm_css,858,13,6,7,1,8 3 2,0.4556213017751479,success,False,False,
pm_css,85,13,6,7,5,5 2 2 1 1 1 1,0.21893491124260356,success,False,False,
pm_css,697,13,6,7,6,6 5 2,0.38461538461538464,success,False,False,
pm_css,201,13,6,7,2,4 3 3 2 1,0.23076923076923078,success,False,False,
pm_css,94,13,6,7,0,6 4 2 1,0.33727810650887574,success,False,False,
pm_css,89,13,8,5,5,6 4 2 1,0.33727810650887574,success,False,False,
pm_css,773,13,8,5,5,8 4 1,0.47928994082840237,success,False,False,
pm_css,654,13,8,5,1,5 4 3 1,0.30177514792899407,success,False,False,
pm_css,438,13,8,5,5,6 5 2,0.38461538461538464,success,False,False,
pm_css,433,13,8,5,1,10 3,0.6449704142011834,success,False,False,
pm_css,858,13,8,5,0,7 3 2 1,0.3727810650887574,success,False,False,
pm_css,85,13,8,5,4,4 3 2 2 1 1,0.20710059171597633,success,False,False,
pm_css,697,13,8,5,4,6 5 2,0.38461538461538464,success,False,False,
pm_css,201,13,8,5,1,5 4 1 1 1 1,0.26627218934911245,success,False,False,
pm_css,94,13,8,5,0,6 4 1 1 1,0.3254437869822485,success,False,False,
pm_css,89,13,10,3,3,8 3 2,0.4556213017751479,success,False,False,
pm_css,773,13,10,3,3,13,1.0,success,False,False,
pm_css,654,13,10,3,1,7 4 2,0.40828402366863903,success,False,False,
pm_css,438,13,10,3,3,6 3 2 2,0.3136094674556213,success,False,False,
pm_css,433,13,10,3,1,7 6,0.5029585798816568,success,False,False,
pm_css,858,13,10,3,0,5 4 4,0.33727810650887574,success,False,False,
pm_css,85,13,10,3,2,3 3 2 2 1 1 1,0.17159763313609466,success,False,False,
pm_css,697,13,10,3,3,6 4 3,0.3609467455621302,success,False,False,
pm_css,201,13,10,3,1,7 4 1 1,0.39644970414201186,success,False,False,
pm_css,94,13,10,3,0,8 4 1,0.47928994082840237,success,False,False,
pm_css,89,13,12,1,1,7 6,0.5029585798816568,success,False,False,
pm_css,773,13,12,1,1,7 6,0.5029585798816568,success,False,False,
pm_css,654,13,12,1,0,7 6,0.5029585798816568,success,False,False,
pm_css,438,13,12,1,1,7 6,0.5029585798816568,success,False,False,
pm_css,433,13,12,1,0,13,1.0,success,False,False,
pm_css,858,13,12,1,0,13,1.0,success,False,False,
pm_css,85,13,12,1,1,7 6,0.5029585798816568,success,False,False,
pm_css,697,13,12,1,1,8 5,0.5266272189349113,success,False,False,
pm_css,201,13,12,1,0,8 5,0.5266272189349113,success,False,False,
pm_css,94,13,12,1,0,13,1.0,success,False,False,
pm_css,89,14,0,14,12,10 3 1,0.5612244897959183,success,False,False,
pm_css,773,14,0,14,12,6 5 3,0.35714285714285715,success,False,False,
pm_css,654,14,0,14,4,8 3 2 1,0.3979591836734694,success,False,False,
pm_css,438,14,0,14,13,8 6,0.5102040816326531,success,False,False,
pm_css,433,14,0,14,4,4 3 3 2 1 1,0.20408163265306123,success,False,False,
pm_css,858,14,0,14,2,8 6,0.5102040816326531,success,False,False,
pm_css,85,14,0,14,10,6 4 2 1 1,0.29591836734693877,success,False,False,
pm_css,697,14,0,14,11,7 2 2 1 1 1,0.30612244897959184,success,False,False,
pm_css,201,14,0,14,4,5 2 2 2 1 1 1,0.20408163265306123,success,False,False,
pm_css,94,14,0,14,0,14,1.0,success,False,False,
pm_css,89,14,2,12,11,7 6 1,0.4387755102040816,success,False,False,
pm_css,773,14,2,12,10,10 2 2,0.5510204081632653,success,False,False,
pm_css,654,14,2,12,4,8 3 2 1,0.3979591836734694,success,False,False,
pm_css,438,14,2,12,12,12 2,0.7551020408163265,success,False,False,
pm_css,433,14,2,12,3,4 4 2 2 2,0.22448979591836735,success,False,False,
pm_css,858,14,2,12,2,8 6,0.5102040816326531,success,False,False,
pm_css,85,14,2,12,9,7 4 2 1,0.35714285714285715,success,False,False,
pm_css,697,14,2,12,9,4 2 2 1 1 1 1 1 1,0.15306122448979592,success,False,False,
pm_css,201,14,2,12,3,4 3 2 2 1 1 1,0.1836734693877551,success,False,False,
pm_css,94,14,2,12,0,8 6,0.5102040816326531,success,False,False,
pm_css,89,14,4,10,9,4 4 4 2,0.2653061224489796,success,False,False,
pm_css,773,14,4,10,9,4 4 2 2 2,0.22448979591836735,success,False,False,
pm_css,654,14,4,10,3,7 2 2 2 1,0.3163265306122449,success,False,False,
pm_css,438,14,4,10,10,12 2,0.7551020408163265,success,False,False,
pm_css,433,14,4,10,2,8 3 2 1,0.3979591836734694,success,False,False,
pm_css,858,14,4,10,1,7 3 2 2,0.336734693877551,success,False,False,
pm_css,85,14,4,10,7,4 3 2 2 1 1 1,0.1836734693877551,success,False,False,
pm_css,697,14,4,10,8,4 3 2 2 1 1 1,0.1836734693877551,success,False,False,
pm_css,201,14,4,10,3,3 3 2 2 1 1 1 1,0.15306122448979592,success,False,False,
pm_css,94,14,4,10,0,7 4 2 1,0.35714285714285715,success,False,False,
pm_css,89,14,6,8,7,6 2 2 1 1 1 1,0.24489795918367346,success,False,False,
pm_css,773,14,6,8,7,4 3 2 2 1 1 1,0.1836734693877551,success,False,False,
pm_css,654,14,6,8,2,4 4 3 2 1,0.23469387755102042,success,False,False,
pm_css,438,14,6,8,8,8 5 1,0.45918367346938777,success,False,False,
pm_css,433,14,6,8,2,9 3 1 1,0.46938775510204084,success,False,False,
pm_css,858,14,6,8,1,7 2 2 2 1,0.3163265306122449,success,False,False,
pm_css,85,14,6,8,6,7 2 2 1 1 1,0.30612244897959184,success,False,False,
pm_css,697,14,6,8,6,4 4 2 2 1 1,0.21428571428571427,success,False,False,
pm_css,201,14,6,8,2,5 3 1 1 1 1 1 1,0.20408163265306123,success,False,False,
pm_css,94,14,6,8,0,6 4 4,0.3469387755102041,success,False,False,
pm_css,89,14,8,6,6,8 5 1,0.45918367346938777,success,False,False,
pm_css,773,14,8,6,5,6 4 2 2,0.30612244897959184,success,False,False,
pm_css,654,14,8,6,2,4 4 3 2 1,0.23469387755102042,success,False,False,
pm_css,438,14,8,6,6,6 5 2 1,0.336734693877551,success,False,False,
pm_css,433,14,8,6,1,6 4 2 2,0.30612244897959184,success,False,False,
pm_css,858,14,8,6,1,4 4 2 2 2,0.22448979591836735,success,False,False,
pm_css,85,14,8,6,4,6 3 2 1 1 1,0.2653061224489796,success,False,False,
pm_css,697,14,8,6,5,7 2 2 1 1 1,0.30612244897959184,success,False,False,
pm_css,201,14,8,6,2,5 2 2 2 1 1 1,0.20408163265306123,success,False,False,
pm_css,94,14,8,6,0,6 4 2 1 1,0.29591836734693877,success,False,False,
pm_css,89,14,10,4,4,8 3 2 1,0.3979591836734694,success,False,False,
pm_css,773,14,10,4,4,12 2,0.7551020408163265,success,False,False,
pm_css,654,14,10,4,1,11 3,0.6632653061224489,success,False,False,
pm_css,438,14,10,4,4,6 3 3 2,0.29591836734693877,success,False,False,
pm_css,433,14,10,4,1,9 3 1 1,0.46938775510204084,success,False,False,
pm_css,858,14,10,4,0,6 4 3 1,0.3163265306122449,success,False,False,
pm_css,85,14,10,4,3,6 4 4,0.3469387755102041,success,False,False,
pm_css,697,14,10,4,3,6 3 2 1 1 1,0.2653061224489796,success,False,False,
pm_css,201,14,10,4,1,9 3 2,0.47959183673469385,success,False,False,
pm_css,94,14,10,4,0,9 3 2,0.47959183673469385,success,False,False,
pm_css,89,14,12,2,2,12 2,0.7551020408163265,success,False,False,
pm_css,773,14,12,2,2,8 6,0.5102040816326531,success,False,False,
pm_css,654,14,12,2,0,8 6,0.5102040816326531,success,False,False,
pm_css,438,14,12,2,2,8 6,0.5102040816326531,success,False,False,
pm_css,433,14,12,2,0,12 2,0.7551020408163265,success,False,False,
pm_css,858,14,12,2,0,8 6,0.5102040816326531,success,False,False,
pm_css,85,14,12,2,2,8 6,0.5102040816326531,success,False,False,
pm_css,697,14,12,2,2,8 6,0.5102040816326531,success,False,False,
pm_css,201,14,12,2,0,10 4,0.5918367346938775,success,False,False,
pm_css,94,14,12,2,0,12 2,0.7551020408163265,success,False,False,
pm_css,89,15,0,15,13,6 5 4,0.3422222222222222,success,False,False,
pm_css,773,15,0,15,13,6 5 3 1,0.31555555555555553,success,False,False,
pm_css,654,15,0,15,4,4 4 2 2 2 1,0.2,success,False,False,
pm_css,438,15,0,15,14,10 5,0.5555555555555556,success,False,False,
pm_css,433,15,0,15,4,8 2 2 1 1 1,0.3333333333333333,success,False,False,
pm_css,858,15,0,15,2,7 4 3 1,0.3333333333333333,success,False,False,
pm_css,85,15,0,15,11,6 5 2 1 1,0.29777777777777775,success,False,False,
pm_css,697,15,0,15,12,8 3 2 2,0.36,success,False,False,
pm_css,201,15,0,15,4,5 4 3 1 1 1,0.23555555555555555,success,False,False,
pm_css,94,15,0,15,0,15,1.0,success,False,False,
pm_css,89,15,4,11,10,5 3 2 1 1 1 1 1,0.19111111111111112,success,False,False,
pm_css,773,15,4,11,10,10 3 2,0.5022222222222222,success,False,False,
pm_css,654,15,4,11,3,8 3 1 1 1 1,0.3422222222222222,success,False,False,
pm_css,438,15,4,11,11,6 4 3 2,0.28888888888888886,success,False,False,
pm_css,433,15,4,11,3,6 3 1 1 1 1 1 1,0.22666666666666666,success,False,False,
pm_css,858,15,4,11,1,8 3 2 2,0.36,success,False,False,
pm_css,85,15,4,11,8,4 2 2 1 1 1 1 1 1 1,0.13777777777777778,success,False,False,
pm_css,697,15,4,11,9,5 4 2 2 1 1,0.22666666666666666,success,False,False,
pm_css,201,15,4,11,3,3 3 2 2 2 1 1 1,0.14666666666666667,success,False,False,
pm_css,94,15,4,11,0,7 6 2,0.39555555555555555,success,False,False,
pm_css,89,15,8,7,6,4 4 2 2 1 1 1,0.19111111111111112,success,False,False,
pm_css,773,15,8,7,6,6 5 2 2,0.30666666666666664,success,False,False,
pm_css,654,15,8,7,2,6 3 2 2 2,0.25333333333333335,success,False,False,
pm_css,438,15,8,7,7,8 4 2 1,0.37777777777777777,success,False,False,
pm_css,433,15,8,7,2,3 3 2 2 2 1 1 1,0.14666666666666667,success,False,False,
pm_css,858,15,8,7,1,8 3 2 1 1,0.3511111111111111,success,False,False,
pm_css,85,15,8,7,5,8 3 1 1 1 1,0.3422222222222222,success,False,False,
pm_css,697,15,8,7,6,6 4 2 1 1 1,0.26222222222222225,success,False,False,
pm_css,201,15,8,7,2,5 4 3 2 1,0.24444444444444444,success,False,False,
pm_css,94,15,8,7,0,7 3 3 1 1,0.30666666666666664,success,False,False,
pm_css,89,15,12,3,3,8 6 1,0.4488888888888889,success,False,False,
pm_css,773,15,12,3,3,6 3 3 2 1,0.26222222222222225,success,False,False,
pm_css,654,15,12,3,1,5 4 3 3,0.26222222222222225,success,False,False,
pm_css,438,15,12,3,3,7 6 2,0.39555555555555555,success,False,False,
pm_css,433,15,12,3,1,6 5 3 1,0.31555555555555553,success,False,False,
pm_css,858,15,12,3,0,13 2,0.7688888888888888,success,False,False,
pm_css,85,15,12,3,2,6 4 4 1,0.30666666666666664,success,False,False,
pm_css,697,15,12,3,3,12 1 1 1,0.6533333333333333,success,False,False,
pm_css,201,15,12,3,1,8 5 2,0.41333333333333333,success,False,False,
pm_css,94,15,12,3,0,9 4 2,0.4488888888888889,success,False,False,
pm_css,89,16,0,16,14,6 5 4 1,0.3046875,success,False,False,
pm_css,773,16,0,16,14,6 6 4,0.34375,success,False,False,
pm_css,654,16,0,16,5,9 4 2 1,0.3984375,success,False,False,
pm_css,438,16,0,16,15,11 5,0.5703125,success,False,False,
pm_css,433,16,0,16,4,12 2 1 1,0.5859375,success,False,False,
pm_css,858,16,0,16,2,8 6 2,0.40625,success,False,False,
pm_css,85,16,0,16,12,12 3 1,0.6015625,success,False,False,
pm_css,697,16,0,16,12,7 2 2 2 2 1,0.2578125,success,False,False,
pm_css,201,16,0,16,5,7 6 2 1,0.3515625,success,False,False,
pm_css,94,16,0,16,0,16,1.0,success,False,False,
pm_css,89,16,4,12,11,8 6 1 1,0.3984375,success,False,False,
pm_css,773,16,4,12,10,4 4 2 2 2 1 1,0.1796875,success,False,False,
pm_css,654,16,4,12,4,5 2 2 2 1 1 1 1 1,0.1640625,success,False,False,
pm_css,438,16,4,12,12,12 3 1,0.6015625,success,False,False,
pm_css,433,16,4,12,3,4 3 3 2 2 1 1,0.171875,success,False,False,
pm_css,858,16,4,12,2,6 5 2 1 1 1,0.265625,success,False,False,
pm_css,85,16,4,12,9,4 3 2 2 1 1 1 1 1,0.1484375,success,False,False,
pm_css,697,16,4,12,9,4 2 2 2 2 2 1 1,0.1484375,success,False,False,
pm_css,201,16,4,12,3,5 3 2 2 1 1 1 1,0.1796875,success,False,False,
pm_css,94,16,4,12,0,8 6 2,0.40625,success,False,False,
pm_css,89,16,8,8,7,7 3 3 2 1,0.28125,success,False,False,
pm_css,773,16,8,8,7,8 4 2 2,0.34375,success,False,False,
pm_css,654,16,8,8,2,5 3 2 1 1 1 1 1 1,0.171875,success,False,False,
pm_css,438,16,8,8,8,5 4 4 3,0.2578125,success,False,False,
pm_css,433,16,8,8,2,4 3 3 2 2 1 1,0.171875,success,False,False,
pm_css,858,16,8,8,1,10 4 2,0.46875,success,False,False,
pm_css,85,16,8,8,6,5 3 2 1 1 1 1 1 1,0.171875,success,False,False,
pm_css,697,16,8,8,6,8 4 2 1 1,0.3359375,success,False,False,
pm_css,201,16,8,8,2,9 3 2 1 1,0.375,success,False,False,
pm_css,94,16,8,8,0,8 3 2 1 1 1,0.3125,success,False,False,
pm_css,89,16,12,4,4,13 1 1 1,0.671875,success,False,False,
pm_css,773,16,12,4,4,13 2 1,0.6796875,success,False,False,
pm_css,654,16,12,4,1,4 4 3 3 1 1,0.203125,success,False,False,
pm_css,438,16,12,4,4,12 3 1,0.6015625,success,False,False,
pm_css,433,16,12,4,1,5 4 4 2 1,0.2421875,success,False,False,
pm_css,858,16,12,4,0,10 5 1,0.4921875,success,False,False,
pm_css,85,16,12,4,3,10 4 2,0.46875,success,False,False,
pm_css,697,16,12,4,3,11 3 2,0.5234375,success,False,False,
pm_css,201,16,12,4,1,6 4 2 2 2,0.25,success,False,False,
pm_css,94,16,12,4,0,6 5 4 1,0.3046875,success,False,False,
pm_css,89,17,0,17,15,8 5 4,0.3633217993079585,success,False,False,
pm_css,773,17,0,17,15,8 6 3,0.3771626297577855,success,False,False,
pm_css,654,17,0,17,5,4 2 2 2 2 2 1 1 1,0.13494809688581316,success,False,False,
pm_css,438,17,0,17,16,11 6,0.5432525951557093,success,False,False,
pm_css,433,17,0,17,4,6 3 3 2 2 1,0.2179930795847751,success,False,False,
pm_css,858,17,0,17,2,8 6 3,0.3771626297577855,success,False,False,
pm_css,85,17,0,17,12,4 3 3 3 2 1 1,0.1695501730103806,success,False,False,
pm_css,697,17,0,17,13,8 4 2 2 1,0.3079584775086505,success,False,False,
pm_css,201,17,0,17,5,8 3 2 2 1 1,0.28719723183391005,success,False,False,
pm_css,94,17,0,17,0,17,1.0,success,False,False,
pm_css,89,17,4,13,12,4 4 3 2 2 1 1,0.17647058823529413,success,False,False,
pm_css,773,17,4,13,11,7 3 2 2 2 1,0.24567474048442905,success,False,False,
pm_css,654,17,4,13,4,4 4 2 2 1 1 1 1 1,0.15570934256055363,success,False,False,
pm_css,438,17,4,13,12,6 5 4 2,0.28027681660899656,success,False,False,
pm_css,433,17,4,13,3,8 3 2 1 1 1 1,0.28027681660899656,success,False,False,
pm_css,858,17,4,13,2,7 4 3 2 1,0.27335640138408307,success,False,False,
pm_css,85,17,4,13,9,6 4 2 2 2 1,0.22491349480968859,success,False,False,
pm_css,697,17,4,13,10,8 4 2 2 1,0.3079584775086505,success,False,False,
pm_css,201,17,4,13,4,4 2 2 2 1 1 1 1 1 1 1,0.12110726643598616,success,False,False,
pm_css,94,17,4,13,0,8 4 3 2,0.3217993079584775,success,False,False,
pm_css,89,17,8,9,8,10 3 2 1 1,0.39792387543252594,success,False,False,
pm_css,773,17,8,9,8,8 4 2 2 1,0.3079584775086505,success,False,False,
pm_css,654,17,8,9,3,4 3 3 2 1 1 1 1 1,0.14878892733564014,success,False,False,
pm_css,438,17,8,9,9,11 3 3,0.4809688581314879,success,False,False,
pm_css,433,17,8,9,2,5 4 2 2 2 2,0.1972318339100346,success,False,False,
pm_css,858,17,8,9,1,6 4 2 2 2 1,0.22491349480968859,success,False,False,
pm_css,85,17,8,9,7,5 3 2 2 2 1 1 1,0.1695501730103806,success,False,False,
pm_css,697,17,8,9,7,5 4 4 2 1 1,0.2179930795847751,success,False,False,
pm_css,201,17,8,9,2,5 4 2 1 1 1 1 1 1,0.17647058823529413,success,False,False,
